ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
ILMN_1812915	1.75e-02	2.67e-03	-3.112133	-1.98137	-0.7414066	TNFRSF10B	TNF receptor superfamily member 10b
ILMN_1701237	1.75e-02	2.67e-03	-3.112119	-1.98141	-0.8979076	SH2D1B	SH2 domain containing 1B
ILMN_1687375	1.75e-02	2.67e-03	-3.111962	-1.98184	-0.3968198	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
ILMN_1694759	1.76e-02	2.69e-03	3.10967	-1.98804	0.6403345	SMIM7	small integral membrane protein 7
ILMN_1708081	1.76e-02	2.69e-03	-3.109197	-1.98931	-0.450998	LCLAT1	lysocardiolipin acyltransferase 1
ILMN_1734190	1.76e-02	2.70e-03	-3.10854	-1.99109	-0.4710028	TCEAL3	transcription elongation factor A like 3
ILMN_2401873	1.77e-02	2.70e-03	-3.108131	-1.9922	-0.5189781		
ILMN_2403237	1.77e-02	2.70e-03	-3.107567	-1.99372	-0.6517554	CHN2	chimerin 2
ILMN_1745075	1.77e-02	2.71e-03	-3.106788	-1.99583	-0.5977928	RPLP0	ribosomal protein lateral stalk subunit P0
ILMN_1773228	1.77e-02	2.71e-03	-3.10632	-1.99709	-0.8456989	DLST	dihydrolipoamide S-succinyltransferase
ILMN_2252186	1.77e-02	2.72e-03	-3.106038	-1.99785	-0.5001	CAPN10	calpain 10
ILMN_2158705	1.77e-02	2.72e-03	-3.105682	-1.99882	-0.6135214	ACYP2	acylphosphatase 2
ILMN_1661833	1.77e-02	2.72e-03	-3.105371	-1.99966	-0.2862257	ANKRD12	ankyrin repeat domain 12
ILMN_1704139	1.77e-02	2.72e-03	3.105369	-1.99966	0.8306502	DHRSX	dehydrogenase/reductase X-linked
ILMN_1790971	1.78e-02	2.73e-03	-3.104113	-2.00305	-0.7232769		
ILMN_1730825	1.78e-02	2.74e-03	3.103595	-2.00445	0.7957137	SGO1	shugoshin 1
ILMN_1686555	1.79e-02	2.75e-03	-3.101719	-2.00952	-0.3880299	FYN	FYN proto-oncogene, Src family tyrosine kinase
ILMN_1716596	1.79e-02	2.75e-03	3.101535	-2.01002	0.3684015	NSMAF	neutral sphingomyelinase activation associated factor
ILMN_2106167	1.79e-02	2.76e-03	-3.100617	-2.01249	-0.494933	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1
ILMN_1691334	1.79e-02	2.76e-03	3.100438	-2.01298	0.7027422	NME8	NME/NM23 family member 8
ILMN_2150654	1.79e-02	2.76e-03	3.100331	-2.01326	0.4109769	ZSWIM4	zinc finger SWIM-type containing 4
ILMN_2198270	1.79e-02	2.77e-03	3.100065	-2.01398	0.6539844	FAM209A	family with sequence similarity 209 member A
ILMN_2357015	1.79e-02	2.77e-03	3.099902	-2.01442	0.3581536	GRK6	G protein-coupled receptor kinase 6
ILMN_1695034	1.79e-02	2.77e-03	-3.099719	-2.01492	-0.5532418		
ILMN_1665066	1.79e-02	2.77e-03	-3.099158	-2.01643	-0.417893	NOA1	nitric oxide associated 1
ILMN_2173611	1.79e-02	2.77e-03	3.099088	-2.01662	0.8263991	MT1E	metallothionein 1E
ILMN_1894279	1.79e-02	2.77e-03	3.099076	-2.01665	0.709289		
ILMN_2338785	1.79e-02	2.77e-03	-3.099045	-2.01673	-0.4408372	RPS14	ribosomal protein S14
ILMN_2241775	1.80e-02	2.79e-03	-3.097509	-2.02088	-0.2737089	TROVE2	TROVE domain family member 2
ILMN_1793508	1.80e-02	2.79e-03	-3.097439	-2.02107	-0.8382763	YAE1D1	Yae1 domain containing 1
ILMN_1741727	1.81e-02	2.80e-03	3.096085	-2.02472	0.5631318	QPCT	glutaminyl-peptide cyclotransferase
ILMN_2397230	1.81e-02	2.80e-03	-3.095868	-2.0253	-0.345149	USP16	ubiquitin specific peptidase 16
ILMN_2124951	1.81e-02	2.80e-03	-3.0956	-2.02602	-0.3388011	RBMX	RNA binding motif protein, X-linked
ILMN_1767015	1.81e-02	2.81e-03	-3.094577	-2.02878	-0.610918	BCORL1	BCL6 corepressor-like 1
ILMN_1752927	1.81e-02	2.81e-03	3.094538	-2.02889	0.4514943	FAM160B1	family with sequence similarity 160 member B1
ILMN_1800612	1.81e-02	2.81e-03	-3.09423	-2.02971	-0.305989	VBP1	VHL binding protein 1
ILMN_2223720	1.81e-02	2.82e-03	-3.093935	-2.03051	-0.7120185	ATMIN	ATM interactor
ILMN_1738883	1.81e-02	2.82e-03	3.093919	-2.03055	0.6138964	RNF135	ring finger protein 135
ILMN_1691395	1.82e-02	2.82e-03	-3.093149	-2.03263	-0.6162743	ZBTB11	zinc finger and BTB domain containing 11
ILMN_2350122	1.82e-02	2.84e-03	3.091565	-2.03689	0.4463723	TRIM13	tripartite motif containing 13
ILMN_1659077	1.82e-02	2.84e-03	-3.091297	-2.03761	-0.7823106	CD40LG	CD40 ligand
ILMN_1660439	1.83e-02	2.84e-03	-3.090829	-2.03888	-0.7337029		
ILMN_1769508	1.83e-02	2.85e-03	3.0895	-2.04245	0.8800899	PIGX	phosphatidylinositol glycan anchor biosynthesis class X
ILMN_1719224	1.84e-02	2.86e-03	-3.088496	-2.04515	-0.5141033		
ILMN_1780898	1.84e-02	2.87e-03	-3.088104	-2.04621	-0.4677053	PRKCH	protein kinase C eta
ILMN_2206645	1.84e-02	2.87e-03	-3.087004	-2.04917	-0.3033948	ECD	ecdysoneless cell cycle regulator
ILMN_1700044	1.85e-02	2.88e-03	-3.086222	-2.05127	-0.2922164	SAP130	Sin3A associated protein 130
ILMN_2108339	1.85e-02	2.90e-03	-3.084474	-2.05597	-0.3755502	THUMPD1	THUMP domain containing 1
ILMN_1680618	1.86e-02	2.90e-03	-3.08389	-2.05754	-0.5562667	MYC	v-myc avian myelocytomatosis viral oncogene homolog
ILMN_1773395	1.86e-02	2.90e-03	3.08364	-2.05821	0.4039517	RDH5	retinol dehydrogenase 5
ILMN_1678454	1.86e-02	2.90e-03	3.083495	-2.0586	0.4234538	CASP4	caspase 4
ILMN_1772329	1.86e-02	2.91e-03	3.083433	-2.05877	0.3312156	LRRFIP2	LRR binding FLII interacting protein 2
ILMN_1733221	1.86e-02	2.91e-03	3.083036	-2.05983	0.4764912		
ILMN_1724230	1.86e-02	2.91e-03	-3.082868	-2.06029	-0.3597275		
ILMN_1685124	1.86e-02	2.91e-03	-3.082561	-2.06111	-0.6598106	TCTN1	tectonic family member 1
ILMN_1730487	1.87e-02	2.93e-03	-3.081061	-2.06514	-0.8506269	CALD1	caldesmon 1
ILMN_2073010	1.87e-02	2.93e-03	-3.080809	-2.06582	-0.4085909	TMEM203	transmembrane protein 203
ILMN_2381064	1.87e-02	2.93e-03	-3.080476	-2.06671	-0.7245897	TPD52	tumor protein D52
ILMN_2327780	1.87e-02	2.94e-03	-3.079606	-2.06905	-0.7552128	TRIM23	tripartite motif containing 23
ILMN_1902563	1.87e-02	2.94e-03	3.079404	-2.06959	0.9958234		
ILMN_1716821	1.87e-02	2.95e-03	3.078684	-2.07152	0.3401663	GORASP1	golgi reassembly stacking protein 1
ILMN_2205032	1.88e-02	2.95e-03	-3.077869	-2.07371	-0.749053	MAGEE1	MAGE family member E1
ILMN_1667068	1.89e-02	2.97e-03	3.076233	-2.0781	0.3372459	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
ILMN_1657857	1.89e-02	2.97e-03	-3.075903	-2.07898	-0.5675561	TMEM14C	transmembrane protein 14C
ILMN_1721629	1.89e-02	2.98e-03	-3.075016	-2.08136	-0.4773411	ZNF654	zinc finger protein 654
ILMN_1709334	1.89e-02	2.98e-03	3.074598	-2.08248	0.288179	TM9SF1	transmembrane 9 superfamily member 1
ILMN_1769671	1.89e-02	2.99e-03	-3.074179	-2.0836	-0.3723798	RYK	receptor-like tyrosine kinase
ILMN_1738579	1.89e-02	2.99e-03	-3.073927	-2.08428	-0.3451404	VHL	von Hippel-Lindau tumor suppressor
ILMN_1661537	1.90e-02	3.00e-03	-3.072429	-2.0883	-0.3109209	LEPROT	leptin receptor overlapping transcript
ILMN_1708485	1.90e-02	3.00e-03	3.072205	-2.0889	0.5150356	BIN3	bridging integrator 3
ILMN_2379734	1.90e-02	3.01e-03	-3.071911	-2.08968	-0.488984	CTBP1	C-terminal binding protein 1
ILMN_1683980	1.90e-02	3.01e-03	3.071507	-2.09077	0.2888933	PLEKHM2	pleckstrin homology and RUN domain containing M2
ILMN_1804328	1.90e-02	3.01e-03	-3.07119	-2.09162	-0.4045134	WWP1	WW domain containing E3 ubiquitin protein ligase 1
ILMN_1798620	1.90e-02	3.01e-03	3.07118	-2.09164	0.5234353	PQLC1	PQ loop repeat containing 1
ILMN_2230016	1.91e-02	3.02e-03	-3.070315	-2.09396	-0.3305461	HIGD1A	HIG1 hypoxia inducible domain family member 1A
ILMN_1815107	1.91e-02	3.02e-03	-3.07029	-2.09403	-0.3476163	MATR3	matrin 3
ILMN_1672191	1.91e-02	3.02e-03	-3.0701	-2.09454	-0.4207528	ATP5F1	ATP synthase, H+ transporting, mitochondrial Fo complex subunit B1
ILMN_1794165	1.91e-02	3.03e-03	3.069518	-2.09609	0.4588152	PGD	phosphogluconate dehydrogenase
ILMN_1761969	1.91e-02	3.04e-03	3.068551	-2.09868	0.509627	DERL2	derlin 2
ILMN_1746213	1.92e-02	3.05e-03	3.067234	-2.10221	0.4984695	SNX20	sorting nexin 20
ILMN_2052863	1.93e-02	3.06e-03	-3.066057	-2.10536	-0.4229661	RNF5P1	ring finger protein 5 pseudogene 1
ILMN_2400372	1.93e-02	3.06e-03	3.06605	-2.10538	0.5850487	SULT1A2	sulfotransferase family 1A member 2
ILMN_1807042	1.93e-02	3.06e-03	3.065673	-2.10638	0.4307344	MARCKS	myristoylated alanine rich protein kinase C substrate
ILMN_2120273	1.93e-02	3.07e-03	-3.065229	-2.10757	-0.4217754	AP1S2	adaptor related protein complex 1 sigma 2 subunit
ILMN_1737862	1.93e-02	3.07e-03	-3.064673	-2.10906	-0.2863926	PSMB4	proteasome subunit beta 4
ILMN_2230892	1.94e-02	3.09e-03	3.06255	-2.11474	0.3246741	IL10RB	interleukin 10 receptor subunit beta
ILMN_1802519	1.95e-02	3.10e-03	-3.061756	-2.11686	-0.3376544	VPS36	vacuolar protein sorting 36 homolog
ILMN_2377669	1.95e-02	3.10e-03	-3.061213	-2.11831	-0.5300693	CD247	CD247 molecule
ILMN_2075051	1.95e-02	3.11e-03	3.060904	-2.11914	0.5576623	PGS1	phosphatidylglycerophosphate synthase 1
ILMN_1809467	1.95e-02	3.11e-03	3.060798	-2.11942	0.5388855	VAMP5	vesicle associated membrane protein 5
ILMN_2053415	1.95e-02	3.11e-03	3.060723	-2.11962	0.583657	LDLR	low density lipoprotein receptor
ILMN_1755235	1.95e-02	3.11e-03	3.060161	-2.12112	0.4926044	XPO6	exportin 6
ILMN_1734991	1.96e-02	3.12e-03	3.059019	-2.12417	0.7590255		
ILMN_1684931	1.96e-02	3.13e-03	3.058707	-2.12501	0.4188428	GPR119	G protein-coupled receptor 119
ILMN_1795025	1.96e-02	3.14e-03	3.057504	-2.12822	0.7705023		
ILMN_1716279	1.96e-02	3.14e-03	3.057381	-2.12855	0.756651	CENPE	centromere protein E
ILMN_1811555	1.97e-02	3.15e-03	-3.056231	-2.13162	-0.3603417	SWI5	SWI5 homologous recombination repair protein
ILMN_2126239	1.97e-02	3.15e-03	3.055825	-2.1327	0.4157152	SMG5	SMG5, nonsense mediated mRNA decay factor
ILMN_1799069	1.97e-02	3.15e-03	-3.055675	-2.1331	-0.3741481		
ILMN_2369580	1.98e-02	3.17e-03	3.053741	-2.13826	0.6683095	NPRL3	NPR3 like, GATOR1 complex subunit
ILMN_1800733	1.98e-02	3.17e-03	3.053738	-2.13827	0.3580196	MANBA	mannosidase beta
ILMN_1690524	1.98e-02	3.17e-03	-3.053403	-2.13916	-0.2529387	VAMP7	vesicle associated membrane protein 7
ILMN_2120965	1.98e-02	3.18e-03	-3.053066	-2.14006	-0.4533632	NPAT	nuclear protein, coactivator of histone transcription
ILMN_2361695	1.99e-02	3.19e-03	-3.051978	-2.14296	-0.298824	BAG5	BCL2 associated athanogene 5
ILMN_2142695	1.99e-02	3.20e-03	-3.050735	-2.14628	-0.3492896	RNF4	ring finger protein 4
ILMN_1720850	1.99e-02	3.20e-03	3.050505	-2.14689	0.4391905	BAZ2B	bromodomain adjacent to zinc finger domain 2B
ILMN_1735360	1.99e-02	3.21e-03	-3.050146	-2.14785	-0.4460391	SDAD1	SDA1 domain containing 1
ILMN_1789830	2.00e-02	3.21e-03	3.049464	-2.14966	0.5675534	CFLAR	CASP8 and FADD like apoptosis regulator
ILMN_1821876	2.00e-02	3.23e-03	3.047959	-2.15367	0.519316		
ILMN_2231051	2.01e-02	3.23e-03	-3.047288	-2.15546	-1.0625137	TCP11L2	t-complex 11 like 2
ILMN_1751258	2.01e-02	3.23e-03	-3.047277	-2.15549	-0.3349483	NDUFA4	NDUFA4, mitochondrial complex associated
ILMN_1707979	2.01e-02	3.24e-03	3.046051	-2.15875	1.3776843	CARD17	caspase recruitment domain family member 17
ILMN_1695872	2.01e-02	3.25e-03	-3.045419	-2.16044	-0.5906813		
ILMN_1752213	2.01e-02	3.25e-03	3.045402	-2.16048	0.3437881	TMEM60	transmembrane protein 60
ILMN_2151541	2.02e-02	3.26e-03	-3.044542	-2.16277	-0.470688	DNAJC10	DnaJ heat shock protein family (Hsp40) member C10
ILMN_1785177	2.02e-02	3.26e-03	-3.044466	-2.16297	-0.2996466	DNAJC14	DnaJ heat shock protein family (Hsp40) member C14
ILMN_2091454	2.03e-02	3.28e-03	3.042124	-2.1692	0.8831497	HBM	hemoglobin subunit mu
ILMN_1739798	2.03e-02	3.28e-03	-3.041953	-2.16966	-0.3139415	MALSU1	mitochondrial assembly of ribosomal large subunit 1
ILMN_1673778	2.03e-02	3.29e-03	3.041091	-2.17195	0.5493899		
ILMN_1667356	2.04e-02	3.30e-03	3.04038	-2.17384	0.2762546	PPP1R21	protein phosphatase 1 regulatory subunit 21
ILMN_1728810	2.04e-02	3.30e-03	-3.040221	-2.17426	-0.521183	NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1
ILMN_1656482	2.04e-02	3.30e-03	3.039876	-2.17518	0.3539295	OSBPL2	oxysterol binding protein like 2
ILMN_1767281	2.04e-02	3.31e-03	-3.039129	-2.17717	-0.6936981	PPBP	pro-platelet basic protein
ILMN_1786426	2.04e-02	3.31e-03	3.039122	-2.17718	0.4034146	IGFLR1	IGF like family receptor 1
ILMN_1653205	2.04e-02	3.31e-03	-3.039066	-2.17733	-0.3790407		
ILMN_1857915	2.04e-02	3.31e-03	-3.039051	-2.17737	-0.4490845		
ILMN_2138435	2.04e-02	3.32e-03	-3.037987	-2.1802	-0.3727995	MRPS27	mitochondrial ribosomal protein S27
ILMN_1800311	2.04e-02	3.32e-03	-3.037807	-2.18068	-0.550992	HSF2	heat shock transcription factor 2
ILMN_1759008	2.04e-02	3.32e-03	-3.037779	-2.18075	-0.4294363	ZNF689	zinc finger protein 689
ILMN_1697420	2.05e-02	3.33e-03	3.037217	-2.18225	0.3249263	TINF2	TERF1 interacting nuclear factor 2
ILMN_2414325	2.05e-02	3.34e-03	-3.036573	-2.18396	-0.3998072	TNFAIP8	TNF alpha induced protein 8
ILMN_1665909	2.05e-02	3.34e-03	3.036247	-2.18482	0.2912742	LASP1	LIM and SH3 protein 1
ILMN_1685057	2.05e-02	3.34e-03	3.036178	-2.18501	0.6035795	SLC22A4	solute carrier family 22 member 4
ILMN_1767006	2.05e-02	3.34e-03	3.035911	-2.18572	0.3664778	PSMB8	proteasome subunit beta 8
ILMN_2343097	2.06e-02	3.35e-03	-3.034752	-2.18879	-0.65857	NCALD	neurocalcin delta
ILMN_1745112	2.06e-02	3.36e-03	-3.033929	-2.19098	-0.7531766	FAM102A	family with sequence similarity 102 member A
ILMN_2093775	2.06e-02	3.36e-03	-3.033681	-2.19163	-0.6074445	ZNF831	zinc finger protein 831
ILMN_2399174	2.06e-02	3.37e-03	-3.033427	-2.19231	-0.5628542	TRAK1	trafficking kinesin protein 1
ILMN_1731064	2.06e-02	3.37e-03	-3.033419	-2.19233	-0.3800449	COQ8A	coenzyme Q8A
ILMN_1813314	2.06e-02	3.38e-03	3.03256	-2.19461	0.4739175		
ILMN_1788384	2.06e-02	3.38e-03	-3.03254	-2.19466	-0.4537868	TMEM245	transmembrane protein 245
ILMN_1784352	2.06e-02	3.38e-03	3.032405	-2.19502	0.2863188	CCM2	CCM2 scaffolding protein
ILMN_1860003	2.07e-02	3.38e-03	3.031794	-2.19664	0.8275609		
ILMN_1704313	2.07e-02	3.38e-03	-3.031637	-2.19706	-0.4470321	GSTCD	glutathione S-transferase C-terminal domain containing
ILMN_1714650	2.07e-02	3.39e-03	3.030962	-2.19885	0.7594044	RASGRP4	RAS guanyl releasing protein 4
ILMN_2096372	2.07e-02	3.40e-03	-3.030232	-2.20079	-1.2802647	ALDH1A1	aldehyde dehydrogenase 1 family member A1
ILMN_1655422	2.07e-02	3.40e-03	-3.029987	-2.20144	-0.4565474	RPL17	ribosomal protein L17
ILMN_2344047	2.07e-02	3.40e-03	-3.029959	-2.20151	-0.3889139	ZNF398	zinc finger protein 398
ILMN_1772690	2.07e-02	3.41e-03	-3.029551	-2.20259	-0.4438698	OGFOD1	2-oxoglutarate and iron dependent oxygenase domain containing 1
ILMN_1850677	2.08e-02	3.42e-03	3.028295	-2.20592	0.5207253		
ILMN_1769633	2.08e-02	3.42e-03	-3.0278	-2.20723	-0.4569417	CTSO	cathepsin O
ILMN_1678504	2.08e-02	3.42e-03	3.027733	-2.20741	0.3514688	RHOT1	ras homolog family member T1
ILMN_1792353	2.08e-02	3.43e-03	-3.027222	-2.20876	-0.5432422	PHC3	polyhomeotic homolog 3
ILMN_2307450	2.09e-02	3.44e-03	-3.026542	-2.21056	-0.4734409	ZNF302	zinc finger protein 302
ILMN_2145423	2.09e-02	3.44e-03	-3.02651	-2.21065	-0.528268	DET1	de-etiolated homolog 1 (Arabidopsis)
ILMN_2343105	2.09e-02	3.44e-03	-3.026335	-2.21111	-0.4776713	LIPT1	lipoyltransferase 1
ILMN_1771801	2.09e-02	3.44e-03	-3.02621	-2.21145	-0.4414661	SIRPG	signal regulatory protein gamma
ILMN_1806328	2.09e-02	3.44e-03	-3.025884	-2.21231	-0.4736249	PDIK1L	PDLIM1 interacting kinase 1 like
ILMN_1651705	2.09e-02	3.44e-03	-3.025777	-2.21259	-0.5180565	CAT	catalase
ILMN_1859584	2.09e-02	3.44e-03	3.025609	-2.21304	0.9262536	LOC101930164	uncharacterized LOC101930164
ILMN_1718265	2.09e-02	3.45e-03	-3.025463	-2.21342	-0.3494838	ATG5	autophagy related 5
ILMN_1672486	2.09e-02	3.45e-03	-3.024738	-2.21534	-0.7583288	TCF7L2	transcription factor 7 like 2
ILMN_1783956	2.09e-02	3.46e-03	3.024341	-2.21639	0.5071996	ATP8B4	ATPase phospholipid transporting 8B4 (putative)
ILMN_1726308	2.10e-02	3.46e-03	-3.023671	-2.21817	-0.5519686	ST13P4	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 4
ILMN_1705892	2.10e-02	3.48e-03	-3.022435	-2.22144	-0.542281	SH2D1A	SH2 domain containing 1A
ILMN_1657750	2.11e-02	3.48e-03	3.021751	-2.22325	0.6145321	CNNM1	cyclin and CBS domain divalent metal cation transport mediator 1
ILMN_1776487	2.11e-02	3.49e-03	-3.021454	-2.22404	-0.5013826	TADA1	transcriptional adaptor 1
ILMN_1726842	2.11e-02	3.49e-03	-3.021021	-2.22518	-0.549891	TYW3	tRNA-yW synthesizing protein 3 homolog
ILMN_1768582	2.11e-02	3.50e-03	-3.020293	-2.22711	-0.5888161		
ILMN_1824362	2.11e-02	3.50e-03	3.020249	-2.22722	0.6835338		
ILMN_1791332	2.11e-02	3.50e-03	-3.020213	-2.22732	-0.3486667	ATP5O	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit
ILMN_1723007	2.11e-02	3.50e-03	-3.020052	-2.22774	-0.3280987	ZCCHC9	zinc finger CCHC-type containing 9
ILMN_1757732	2.11e-02	3.50e-03	3.019868	-2.22823	0.6508904	OSGIN2	oxidative stress induced growth inhibitor family member 2
ILMN_1809478	2.12e-02	3.52e-03	-3.018338	-2.23228	-0.392048	SSBP1	single stranded DNA binding protein 1
ILMN_1667577	2.12e-02	3.52e-03	-3.018183	-2.23269	-0.6483355	LCMT2	leucine carboxyl methyltransferase 2
ILMN_1685930	2.12e-02	3.53e-03	-3.017283	-2.23507	-0.5810036	DNAJC24	DnaJ heat shock protein family (Hsp40) member C24
ILMN_1700231	2.13e-02	3.54e-03	3.016393	-2.23742	0.3022589	IP6K1	inositol hexakisphosphate kinase 1
ILMN_1714278	2.15e-02	3.58e-03	-3.01251	-2.24767	-0.5166949	MSANTD3	Myb/SANT DNA binding domain containing 3
ILMN_1786105	2.16e-02	3.59e-03	-3.011244	-2.25101	-0.5358	PCBD1	pterin-4 alpha-carbinolamine dehydratase 1
ILMN_1696347	2.16e-02	3.59e-03	-3.011196	-2.25114	-0.3610559	CTSC	cathepsin C
ILMN_1714444	2.16e-02	3.59e-03	-3.011032	-2.25157	-0.5864037	KLF12	Kruppel like factor 12
ILMN_2180682	2.16e-02	3.60e-03	-3.010379	-2.2533	-0.218209	MTPN	myotrophin
ILMN_1720838	2.16e-02	3.60e-03	3.01031	-2.25348	0.2866854	DECR1	2,4-dienoyl-CoA reductase 1, mitochondrial
ILMN_1713756	2.16e-02	3.60e-03	-3.010257	-2.25362	-0.3371568	GLUD1	glutamate dehydrogenase 1
ILMN_1771057	2.16e-02	3.61e-03	-3.009266	-2.25623	-0.3843436	XAB2	XPA binding protein 2
ILMN_1652680	2.17e-02	3.62e-03	3.008366	-2.25861	0.4769576		
ILMN_1779706	2.17e-02	3.62e-03	3.008311	-2.25875	0.3094418	TP53BP2	tumor protein p53 binding protein 2
ILMN_1689371	2.17e-02	3.63e-03	-3.007825	-2.26003	-0.4239371	GIMAP2	GTPase, IMAP family member 2
ILMN_2051684	2.17e-02	3.63e-03	3.007764	-2.26019	0.3953206	C4orf3	chromosome 4 open reading frame 3
ILMN_1809086	2.17e-02	3.63e-03	3.007584	-2.26067	0.4259695	XRN1	5'-3' exoribonuclease 1
ILMN_1811178	2.17e-02	3.64e-03	-3.006575	-2.26333	-0.4189673	SCAPER	S-phase cyclin A associated protein in the ER
ILMN_1781290	2.17e-02	3.64e-03	-3.006506	-2.26351	-0.210585	RHOA	ras homolog family member A
ILMN_1714599	2.18e-02	3.65e-03	-3.005602	-2.26589	-0.2719114	CAMLG	calcium modulating ligand
ILMN_2339202	2.18e-02	3.66e-03	-3.005287	-2.26672	-0.4342873	KTN1	kinectin 1
ILMN_2224031	2.18e-02	3.66e-03	-3.005238	-2.26685	-0.4599053	CETN3	centrin 3
ILMN_1696463	2.18e-02	3.66e-03	3.004772	-2.26808	0.4418325	SPI1	Spi-1 proto-oncogene
ILMN_2283597	2.18e-02	3.67e-03	-3.004259	-2.26943	-0.7272427	FAM134B	family with sequence similarity 134 member B
ILMN_1694240	2.19e-02	3.68e-03	-3.003155	-2.27234	-0.2755664	MAP2K1	mitogen-activated protein kinase kinase 1
ILMN_2076940	2.19e-02	3.69e-03	-3.002308	-2.27457	-0.5433482	MEAF6	MYST/Esa1 associated factor 6
ILMN_1748546	2.20e-02	3.69e-03	-3.001639	-2.27633	-0.2653824	SEPT2	septin 2
ILMN_1912737	2.20e-02	3.71e-03	-3.000647	-2.27894	-0.3827058	HIPK2	homeodomain interacting protein kinase 2
ILMN_1679042	2.21e-02	3.72e-03	-2.999375	-2.28229	-0.4361783		
ILMN_2372379	2.21e-02	3.72e-03	-2.999103	-2.283	-0.4391674	MGA	MGA, MAX dimerization protein
ILMN_2136177	2.21e-02	3.72e-03	-2.998892	-2.28356	-0.310612		
ILMN_2208413	2.21e-02	3.73e-03	-2.998755	-2.28392	-0.2574124	ARHGAP15	Rho GTPase activating protein 15
ILMN_1801795	2.21e-02	3.73e-03	-2.9986	-2.28433	-0.4899858		
ILMN_1749409	2.21e-02	3.73e-03	2.998141	-2.28553	0.4608794		
ILMN_2050112	2.23e-02	3.76e-03	-2.995996	-2.29117	-0.4189909		
ILMN_1763365	2.23e-02	3.76e-03	-2.995814	-2.29165	-0.2604196	FAM103A1	family with sequence similarity 103 member A1
ILMN_2317730	2.23e-02	3.77e-03	2.994948	-2.29393	0.2547845	ELMO2	engulfment and cell motility 2
ILMN_1687941	2.23e-02	3.77e-03	-2.994505	-2.29509	-0.2874263	RNF4	ring finger protein 4
ILMN_1773968	2.23e-02	3.78e-03	-2.993995	-2.29643	-0.3965898	SERBP1	SERPINE1 mRNA binding protein 1
ILMN_1776147	2.24e-02	3.79e-03	-2.993013	-2.29901	-0.453108		
ILMN_1680171	2.24e-02	3.79e-03	-2.992412	-2.30059	-0.3147681	MFF	mitochondrial fission factor
ILMN_1671337	2.26e-02	3.82e-03	2.990205	-2.30639	0.9342933	SLC2A5	solute carrier family 2 member 5
ILMN_1750880	2.26e-02	3.82e-03	2.989994	-2.30694	0.5096182		
ILMN_1786050	2.26e-02	3.83e-03	-2.989671	-2.30779	-0.5600615	RBBP9	RB binding protein 9, serine hydrolase
ILMN_1790249	2.26e-02	3.83e-03	-2.989385	-2.30854	-0.4010139	F8A1	coagulation factor VIII-associated 1
ILMN_2394561	2.26e-02	3.84e-03	-2.98823	-2.31157	-0.3408306	IRF2BP2	interferon regulatory factor 2 binding protein 2
ILMN_1654422	2.27e-02	3.85e-03	2.987581	-2.31327	0.4577491	ACTN2	actinin alpha 2
ILMN_1758213	2.27e-02	3.85e-03	-2.98746	-2.31359	-0.5397771	GPAM	glycerol-3-phosphate acyltransferase, mitochondrial
ILMN_1761566	2.27e-02	3.86e-03	2.986197	-2.3169	0.6492774	CYSTM1	cysteine rich transmembrane module containing 1
ILMN_2388605	2.27e-02	3.86e-03	-2.986174	-2.31696	-0.2465767	ACTR2	ARP2 actin related protein 2 homolog
ILMN_1880406	2.27e-02	3.87e-03	2.986096	-2.31716	0.3580181	PTEN	phosphatase and tensin homolog
ILMN_2402806	2.28e-02	3.87e-03	2.985636	-2.31837	0.2869383	TRPC4AP	transient receptor potential cation channel subfamily C member 4 associated protein
ILMN_2376625	2.28e-02	3.87e-03	-2.985468	-2.31881	-0.4095792	VHL	von Hippel-Lindau tumor suppressor
ILMN_1715555	2.28e-02	3.88e-03	-2.984544	-2.32123	-0.7396332	DBP	D-box binding PAR bZIP transcription factor
ILMN_1677262	2.28e-02	3.89e-03	-2.983601	-2.3237	-0.4234246		
ILMN_1810977	2.28e-02	3.89e-03	-2.983585	-2.32375	-0.2617833	CDV3	CDV3 homolog
ILMN_1655163	2.29e-02	3.90e-03	2.982712	-2.32603	0.2378384	STK24	serine/threonine kinase 24
ILMN_2344130	2.29e-02	3.91e-03	2.982023	-2.32784	0.2883009	PSMD4	proteasome 26S subunit, non-ATPase 4
ILMN_1770994	2.30e-02	3.92e-03	2.981	-2.33052	0.6445462		
ILMN_1671217	2.30e-02	3.92e-03	-2.980858	-2.33089	-0.2879921		
ILMN_1757845	2.30e-02	3.93e-03	-2.980598	-2.33157	-0.615881	SPIRE1	spire type actin nucleation factor 1
ILMN_2122103	2.30e-02	3.93e-03	-2.980396	-2.3321	-0.4720255	ETS1	ETS proto-oncogene 1, transcription factor
ILMN_2119421	2.30e-02	3.93e-03	-2.980005	-2.33312	-0.6433216		
ILMN_1755649	2.30e-02	3.94e-03	2.979792	-2.33368	0.4049206	SLC16A5	solute carrier family 16 member 5
